index_x,statefips,countyfips,avghouseholdsize,geography,index_y,avganncount,avgdeathsperyear,target_deathrate,incidencerate,medincome,popest2015,povertypercent,studypercap,binnedinc,medianage,medianagemale,medianagefemale,percentmarried,pctnohs18_24,pcths18_24,pctsomecol18_24,pctbachdeg18_24,pcths25_over,pctbachdeg25_over,pctemployed16_over,pctunemployed16_over,pctprivatecoverage,pctprivatecoveragealone,pctempprivcoverage,pctpubliccoverage,pctpubliccoveragealone,pctwhite,pctblack,pctasian,pctotherrace,pctmarriedhouseholds,birthrate,state
2005,36,49,2.54,"Lewis County, New York",387,154.0,59,173.6,470.1,47542,26957,14.3,593.5378566,"(45201, 48021.6]",41.4,40.4,42.3,56.0,18.5,35.1,,9.0,45.3,8.7,55.6,8.3,68.3,52.2,45.9,36.1,19.4,96.8035688,0.918006194,0.446099395,0.645185076,56.38106082,5.441478439,New York
2006,36,51,2.42,"Livingston County, New York",388,345.0,133,172.0,462.2,49920,64717,14.7,0.0,"(48021.6, 51046.4]",40.1,39.5,41.0,47.2,6.5,24.2,,8.2,33.7,13.0,55.6,5.4,76.5,59.3,53.9,32.9,15.8,93.28714063,2.44903628,1.359546921,0.729927007,49.85552712,5.026285421,New York
2007,36,53,2.55,"Madison County, New York",389,428.0,150,174.2,505.4,51600,71849,11.8,125.2627037,"(51046.4, 54545.6]",40.8,39.3,41.8,46.7,7.1,25.6,,5.5,33.7,14.8,55.4,5.1,74.1,59.0,54.4,33.5,17.2,94.83617988,2.048959642,0.800806329,0.1794910739999999,51.08794887,3.238819733,New York
2008,36,55,2.41,"Monroe County, New York",390,4243.0,1507,169.5,498.9,51371,749600,14.2,94.7171825,"(51046.4, 54545.6]",38.5,36.5,40.3,44.1,11.8,24.0,51.8,12.5,25.0,20.3,59.7,7.7,73.1,,52.1,34.5,18.5,75.95762228,15.34744501,3.53290025,2.09473201,42.50944076,4.726955479,New York
2009,36,57,2.5,"Montgomery County, New York",391,326.0,115,170.1,511.0,40923,49642,18.9,60.43269812,"(40362.7, 42724.4]",41.0,39.0,42.5,44.5,19.1,28.5,,7.5,36.6,10.1,54.6,8.9,61.4,44.6,41.3,44.7,26.2,88.86076458,2.129412001,0.727214287,5.375760862999999,43.69722094,6.043704855,New York
2010,36,59,3.03,"Nassau County, New York",392,8450.0,2549,145.8,514.3,98312,1361350,6.7,263.7088185,"(61494.5, 125635]",41.3,39.6,43.0,53.2,8.7,24.2,,20.0,24.2,23.7,61.0,6.4,79.6,65.3,59.2,25.3,11.3,70.2302209,11.39219201,8.506642492000001,6.440072877,60.66267248,4.449778611,New York
2011,36,61,2.09,"New York County, New York",393,8072.0,2584,145.2,463.9,75459,1644518,17.7,1258.727481,"(61494.5, 125635]",36.6,36.1,37.1,32.9,10.5,17.9,,32.6,12.6,31.6,62.5,7.5,67.3,57.5,49.9,31.8,19.7,56.42651428,15.02110761,11.65334055,12.38129078,26.66790153,3.548717991,New York
2012,36,63,2.39,"Niagara County, New York",394,1385.0,506,177.1,507.2,49274,212652,13.4,0.0,"(48021.6, 51046.4]",42.6,41.5,43.8,47.1,9.8,29.9,,9.7,35.1,13.6,57.4,7.6,72.9,52.8,49.0,37.1,16.0,87.95050198,7.388746206,1.1552650009999998,0.525799673,45.31301605,4.92078633,New York
2013,36,65,2.43,"Oneida County, New York",395,1470.0,542,173.9,501.5,48350,232500,17.7,38.70967742,"(48021.6, 51046.4]",41.2,39.4,42.9,44.0,13.2,27.4,,10.6,33.4,13.9,54.9,7.4,66.4,49.6,45.8,42.2,23.7,85.98849108,6.021202442000001,3.61666053,1.564065457,43.49984589,5.551134489,New York
2014,36,67,2.43,"Onondaga County, New York",396,2820.0,1011,180.4,525.9,52892,468463,16.1,347.9463693,"(51046.4, 54545.6]",38.8,37.1,40.4,44.6,10.9,22.0,,13.4,26.2,19.0,58.5,7.2,73.1,55.7,51.8,34.4,17.7,80.38026581,11.063967,3.5564505110000004,1.059354607,43.36469148,4.874120242,New York
2015,36,69,2.38,"Ontario County, New York",397,657.0,228,162.9,484.6,58473,109561,11.5,100.40069,"(54545.6, 61494.5]",43.1,42.2,44.2,50.8,9.2,26.2,,9.1,28.3,17.2,60.0,6.4,75.4,58.1,53.5,33.3,15.5,93.36398271,2.50659389,1.199721591,0.970767089,49.43957335,5.349606951,New York
2016,36,71,2.9,"Orange County, New York",398,1860.0,628,173.6,503.5,69228,377647,13.4,66.19938726,"(61494.5, 125635]",36.8,34.9,38.6,49.9,13.2,31.5,,9.1,29.3,17.2,59.5,7.3,71.9,,54.5,31.1,17.9,75.09536901,10.05636894,2.59574196,8.511018051,54.25001996,5.163242125,New York
2017,36,73,2.43,"Orleans County, New York",399,252.0,95,184.2,495.9,46577,41582,15.5,0.0,"(45201, 48021.6]",42.2,41.0,43.3,48.4,23.3,38.5,,6.2,39.8,9.6,49.9,9.0,67.8,47.9,44.2,41.4,20.5,89.5081035,6.053928537999999,0.566297033,1.424035636,48.97602398,4.445372013,New York
2018,36,75,2.57,"Oswego County, New York",2083,690.0,257,194.4,520.6,46926,120146,19.6,58.26244736,"(45201, 48021.6]",39.2,38.6,39.8,46.8,10.3,26.2,,5.8,39.9,10.3,53.4,9.7,64.8,,45.8,40.9,24.4,95.61489648,0.909368476,0.6370530520000001,0.925872441,48.22958057,4.859510954,New York
2019,36,77,2.36,"Otsego County, New York",2084,378.0,143,173.8,478.7,43104,60636,18.9,362.8207665,"(42724.4, 45201]",41.6,41.0,42.2,46.1,7.8,24.2,,5.7,34.5,14.2,54.3,7.1,71.5,54.3,47.9,36.3,18.6,94.03084741,1.918598023,1.247577322,0.786657763,48.46420714,4.59877366,New York
2020,36,79,2.84,"Putnam County, New York",2085,570.0,170,157.1,511.8,94334,99042,6.3,30.29017992,"(61494.5, 125635]",42.8,41.6,44.0,57.4,8.0,24.7,,20.6,27.3,21.8,63.9,6.8,81.9,68.1,62.9,22.5,8.8,90.12443712,2.296759408,2.329929238,2.52191219,63.06541508,4.066933111,New York
2021,36,81,2.91,"Queens County, New York",2086,10502.0,3405,138.8,435.2,56866,2339150,15.4,16.672723,"(54545.6, 61494.5]",37.7,36.2,39.2,45.3,13.6,23.5,,15.1,27.3,19.3,58.7,8.6,54.5,45.5,40.9,37.4,26.5,41.14631928,18.47910969,24.38479379,12.1518083,44.72000041,4.84491139,New York
2022,36,83,2.43,"Rensselaer County, New York",2087,980.0,352,188.4,536.3,59925,160266,13.0,81.11514607,"(54545.6, 61494.5]",39.8,37.8,41.4,45.9,7.6,29.1,,13.5,29.0,16.2,61.3,7.6,76.4,60.4,56.3,31.9,15.9,87.26641651,6.112570356,2.335209506,0.696685428,45.44265292,4.18906927,New York
2023,36,85,2.81,"Richmond County, New York",2088,2648.0,832,161.7,514.4,70299,474558,14.5,44.25170369,"(61494.5, 125635]",39.3,37.6,40.9,51.2,10.4,26.3,,15.6,32.0,18.4,55.2,6.9,70.3,59.8,55.9,31.6,20.2,75.33128316,10.53037053,8.027201094,3.674856767,54.52999083,4.5170341380000005,New York
2024,36,87,3.17,"Rockland County, New York",2089,1715.0,501,142.9,502.0,83162,326037,14.7,30.67136552,"(61494.5, 125635]",36.3,34.2,38.5,53.1,15.3,27.9,,14.9,23.0,22.2,60.4,7.9,66.6,,48.8,36.0,22.4,70.82865589,12.46258045,6.217881555,7.894277304,60.5823533,6.943122405,New York
2025,36,89,2.42,"St. Lawrence County, New York",2090,632.0,235,183.7,498.7,43518,111007,18.9,9.008440909,"(42724.4, 45201]",37.8,35.8,39.6,44.3,11.5,23.1,,7.0,36.1,11.0,48.9,10.0,66.9,49.5,44.3,37.8,20.5,93.11764023,2.222103186,1.004365643,0.814205748,46.34128688,5.011933174,New York
2026,36,91,2.44,"Saratoga County, New York",2091,1299.0,446,174.2,508.7,71885,226249,7.2,26.51945423,"(61494.5, 125635]",41.8,40.9,42.9,54.0,11.9,26.0,,13.5,25.9,23.0,62.8,6.0,82.6,66.0,60.9,27.1,11.2,93.84021379,1.6114472640000002,2.372929831,0.393253908,52.77076545,4.520913789,New York
2027,36,93,2.65,"Schenectady County, New York",2092,890.0,343,175.7,482.8,56508,154604,13.2,19.40441386,"(54545.6, 61494.5]",39.9,38.4,41.6,44.8,14.5,27.1,,9.9,30.0,16.4,,7.4,71.5,56.2,51.0,35.1,19.1,78.42838316,10.18372568,4.272074214,3.317915192,45.67653277,5.183987725,New York
2028,36,95,2.46,"Schoharie County, New York",2093,193.0,73,172.8,468.2,48718,31330,15.9,31.91828918,"(48021.6, 51046.4]",43.3,42.7,44.2,48.6,9.1,33.8,,7.1,38.5,11.2,53.0,10.5,71.1,52.5,48.0,38.4,18.6,95.9796948,1.4163507030000002,0.764578698,0.394823426,49.62527198,3.499365035,New York
2029,36,97,2.35,"Schuyler County, New York",2094,125.0,47,184.2,510.4,48135,18186,15.4,0.0,"(48021.6, 51046.4]",45.5,43.4,47.3,49.1,19.7,42.7,,9.0,38.9,10.1,53.2,6.4,64.5,49.4,44.5,39.7,21.8,96.64856056,1.118957089,0.488864747,0.092341119,47.72313297,4.7408179210000005,New York
2030,36,99,2.37,"Seneca County, New York",2095,216.0,73,162.7,494.3,49809,34833,14.2,0.0,"(48021.6, 51046.4]",42.3,40.4,44.2,47.4,26.9,31.0,33.5,8.7,34.6,11.9,53.5,5.5,70.1,52.2,47.1,35.9,16.3,92.07261552,4.484407011,0.7227407240000001,0.264625541,47.30477103,7.177836855,New York
2031,36,101,2.36,"Steuben County, New York",2096,581.0,230,178.7,467.1,46849,97631,16.6,0.0,"(45201, 48021.6]",42.0,41.5,42.7,50.5,17.2,38.3,,7.0,37.6,11.1,54.6,8.2,66.4,49.1,45.4,39.9,20.7,94.97896924,1.56691836,1.5294177269999998,0.334465109,46.99936675,6.856742229,New York
2032,36,103,2.98,"Suffolk County, New York",2097,8895.0,2817,163.8,528.0,85886,1501587,7.7,181.8076475,"(61494.5, 125635]",40.6,39.1,42.0,51.4,10.8,28.5,45.4,15.3,29.3,18.7,61.0,6.4,77.9,61.7,55.7,26.2,12.0,80.94863835,7.662319757000001,3.781605237,4.950535277,57.61862432,4.419518742,New York
2033,36,105,2.54,"Sullivan County, New York",2098,451.0,170,178.8,474.3,48908,74877,16.3,0.0,"(48021.6, 51046.4]",42.2,41.5,42.9,45.5,20.3,29.3,42.1,8.4,34.0,12.3,52.2,11.5,62.2,,42.2,41.4,23.7,81.23411503,8.594261758,1.635005895,4.521158129,45.25418955,5.516819572,New York
2034,36,107,2.5,"Tioga County, New York",2099,324.0,106,160.5,503.6,52195,49453,11.4,0.0,"(51046.4, 54545.6]",43.6,41.7,44.8,55.2,13.9,37.7,,9.5,35.9,14.5,59.1,6.9,74.2,57.2,53.3,33.9,16.5,96.81666965,0.7510109759999999,0.549811749,0.233072372,54.53401771,6.184505988,New York
2035,36,109,2.35,"Tompkins County, New York",2100,449.0,154,159.5,479.8,51880,104926,18.7,57.18315765,"(51046.4, 54545.6]",30.2,28.5,31.8,37.3,3.1,13.0,,14.6,19.8,22.2,54.9,5.9,79.9,67.1,51.0,24.9,13.1,81.26041115,4.154831255,10.04573684,0.876221655,41.07124285,4.367123465,New York
2036,36,111,2.44,"Ulster County, New York",2101,1080.0,398,170.8,477.4,56718,180143,13.7,22.20458192,"(54545.6, 61494.5]",43.1,42.1,44.3,46.9,10.6,30.1,,10.5,30.2,16.5,56.4,9.3,70.0,,48.5,34.7,17.8,86.63872035,5.863761721,1.879757308,1.701047987,46.72683306,4.324719649,New York
2037,36,113,2.4,"Warren County, New York",2102,455.0,166,177.9,511.3,54585,64688,13.3,633.8115261,"(54545.6, 61494.5]",45.2,44.0,46.4,48.4,12.5,33.8,,7.1,33.3,15.0,58.6,6.6,72.6,,49.6,36.5,16.8,96.17367291,1.213562442,0.918993556,0.273089905,47.70792892,3.57092349,New York
2038,36,115,2.45,"Washington County, New York",2103,418.0,159,198.4,534.1,47547,62230,14.6,0.0,"(45201, 48021.6]",42.9,41.7,44.4,49.1,21.2,38.0,34.0,6.8,41.6,11.7,55.5,9.5,68.5,50.0,45.2,39.3,19.7,94.01754386,3.2312599680000003,0.473684211,0.622009569,50.60032182,4.671621417,New York
2039,36,117,2.48,"Wayne County, New York",2104,564.0,198,175.5,506.7,49191,91446,12.9,0.0,"(48021.6, 51046.4]",43.1,42.4,43.7,52.7,17.9,33.3,41.0,7.7,37.0,12.3,58.1,7.5,71.0,55.6,51.4,34.7,18.1,93.14729051,3.423649584,0.634089335,0.83968144,51.17885733,5.106970324,New York
2040,36,119,2.75,"Westchester County, New York",2105,5438.0,1716,145.3,486.7,83152,976396,10.4,283.6963691,"(61494.5, 125635]",40.3,38.6,41.9,50.2,11.9,26.6,,17.3,20.3,23.7,60.4,7.6,73.6,60.3,54.8,28.0,14.8,66.58389459,14.42136222,5.6898735160000005,9.880649013,51.96451241,4.871361927,New York
2041,36,121,2.38,"Wyoming County, New York",2106,281.0,87,181.1,577.4,53783,41013,12.3,0.0,"(51046.4, 54545.6]",41.1,39.8,43.2,50.9,17.0,33.5,,6.1,40.8,9.7,54.1,7.4,74.0,56.8,52.2,34.2,16.1,91.77725233,5.723109588,0.422236163,0.504270617,51.85279027,4.815216083,New York
2042,36,123,2.46,"Yates County, New York",2107,159.0,60,178.4,495.3,48368,25048,14.5,0.0,"(48021.6, 51046.4]",41.5,40.6,42.3,52.8,19.7,32.1,,7.4,34.5,12.2,57.2,6.9,59.6,43.3,37.1,35.1,17.2,97.16917457,1.0322785559999998,0.535990789,0.198515107,53.77892031,6.10380117,New York
2389,44,1,2.38,"Bristol County, Rhode Island",1763,306.0,104,142.2,473.2,68246,49084,8.0,0.0,"(61494.5, 125635]",43.9,41.9,45.5,52.4,4.9,23.7,,11.7,22.4,23.9,60.7,6.8,80.8,,55.4,27.0,11.1,95.29648609,1.26484464,1.6390109,0.248088498,54.26127527,4.448655477,Rhode Island
2390,44,3,2.38,"Kent County, Rhode Island",1764,1034.0,410,184.1,491.8,61923,164801,9.3,42.47547042,"(61494.5, 125635]",43.5,41.4,45.2,49.7,11.1,29.7,,15.0,28.6,19.4,63.2,8.2,78.3,,57.8,29.9,12.6,92.54476897,1.399144025,2.407279429,1.439760424,47.69150052,5.275186191,Rhode Island
2391,44,5,2.27,"Newport County, Rhode Island",1765,518.0,193,164.0,469.0,69203,82423,9.5,72.79521493,"(61494.5, 125635]",43.9,42.0,45.6,49.7,10.0,28.1,,17.1,23.1,26.4,59.2,6.9,79.0,59.3,48.7,30.1,11.0,89.60478086,3.51668824,1.739593288,1.512163846,46.93813131,2.872784433,Rhode Island
2392,44,7,2.53,"Providence County, Rhode Island",1766,3257.0,1254,173.6,473.3,47278,633473,18.3,336.24163930000003,"(45201, 48021.6]",37.1,35.4,38.7,40.8,12.3,27.7,,11.7,28.8,16.2,58.8,9.5,63.9,51.4,45.9,35.7,21.3,73.46790196,9.604272443,4.081788031,8.934601616,39.9972302,4.931882987,Rhode Island
2393,44,9,2.42,"Washington County, Rhode Island",1767,765.0,265,162.2,492.3,70705,126517,10.4,23.7122284,"(61494.5, 125635]",519.6,42.0,44.5,51.1,6.2,28.5,,12.9,23.3,25.8,61.1,6.4,81.7,65.0,57.3,27.3,11.2,93.41481745,1.467505241,1.791068391,0.7982279179999999,52.94568639,3.127101547,Rhode Island
